"","train.code","day.week","departure.from","departure.time","departure.schedule","arrival.to","arrival.time","arrival.schedule","id"
"1258","1Y25","Saturday","WKFLDKG","11:23:08","11:24:00","BNSLY","11:36:31","11:36:00",310
"1259","1Y25","Saturday","BNSLY","11:41:00","11:40:00","MEADWHL","11:52:59","11:52:00",310
"1260","1Y25","Saturday","MEADWHL","11:55:42","11:56:00","SHEFFLD","12:00:07","12:00:00",310
"1261","1Y45","Tuesday","LEEDS","16:05:14","16:05:00","WKFLDKG","16:22:10","16:22:00",311
"1262","1Y45","Tuesday","WKFLDKG","16:24:00","16:24:00","BNSLY","16:37:01","16:36:00",311
"1263","1Y45","Tuesday","BNSLY","16:39:42","16:40:00","MEADWHL","16:52:06","16:52:00",311
"1264","1Y45","Tuesday","MEADWHL","16:54:55","16:56:00","SHEFFLD","16:59:09","17:00:00",311
"1265","1Y53","Thursday","LEEDS","18:05:27","18:05:00","WKFLDKG","18:21:32","18:22:00",312
"1266","1Y53","Thursday","WKFLDKG","18:23:19","18:24:00","BNSLY","18:35:45","18:36:00",312
"1267","1Y53","Thursday","BNSLY","18:40:13","18:40:00","MEADWHL","18:52:07","18:52:00",312
"1268","1Y53","Thursday","MEADWHL","18:56:52","18:56:00","SHEFFLD","19:05:19","19:00:00",312
"1269","1Y57","Monday","LEEDS","19:05:18","19:05:00","WKFLDKG","19:20:55","19:22:00",313
"1270","1Y57","Monday","WKFLDKG","19:24:18","19:24:00","BNSLY","19:37:08","19:36:00",313
"1271","1Y57","Monday","BNSLY","19:41:15","19:40:00","MEADWHL","19:53:44","19:52:00",313
"1272","1Y57","Monday","MEADWHL","19:56:08","19:56:00","SHEFFLD","20:01:46","20:00:00",313
"1273","1Y21","Thursday","LEEDS","10:06:05","10:05:00","WKFLDKG","10:20:48","10:22:00",314
"1274","1Y21","Thursday","WKFLDKG","10:23:14","10:24:00","BNSLY","10:35:32","10:36:00",314
"1275","1Y21","Thursday","BNSLY","10:40:10","10:40:00","MEADWHL","10:52:12","10:52:00",314
"1276","1Y21","Thursday","MEADWHL","10:54:42","10:56:00","SHEFFLD","10:58:47","11:00:00",314
"1277","1Y37","Friday","LEEDS","14:05:09","14:05:00","WKFLDKG","14:21:15","14:22:00",315
"1278","1Y37","Friday","WKFLDKG","14:23:12","14:24:00","BNSLY","14:35:57","14:36:00",315
"1279","1Y37","Friday","BNSLY","14:40:45","14:40:00","MEADWHL","14:52:43","14:52:00",315
"1280","1Y37","Friday","MEADWHL","14:55:16","14:56:00","SHEFFLD","14:59:05","15:00:00",315
"1281","1Y13","Tuesday","LEEDS","08:05:47","08:05:00","WKFLDKG","08:22:40","08:22:00",316
"1282","1Y13","Tuesday","WKFLDKG","08:24:40","08:24:00","BNSLY","08:38:18","08:36:00",316
"1283","1Y13","Tuesday","BNSLY","08:41:12","08:40:00","MEADWHL","08:53:20","08:52:00",316
"1284","1Y13","Tuesday","MEADWHL","08:56:19","08:56:00","SHEFFLD","09:03:36","09:00:00",316
"1285","1Y37","Tuesday","LEEDS","14:05:21","14:05:00","WKFLDKG","14:20:58","14:22:00",317
"1286","1Y37","Tuesday","WKFLDKG","14:23:22","14:24:00","BNSLY","14:35:43","14:36:00",317
"1287","1Y37","Tuesday","BNSLY","14:40:44","14:40:00","MEADWHL","14:52:23","14:52:00",317
"1288","1Y37","Tuesday","MEADWHL","14:55:03","14:56:00","SHEFFLD","14:59:19","15:00:00",317
"1289","1Y25","Saturday","LEEDS","11:05:35","11:05:00","WKFLDKG","11:21:38","11:22:00",318
"1290","1Y25","Saturday","WKFLDKG","11:23:30","11:24:00","BNSLY","11:35:50","11:36:00",318
"1291","1Y25","Saturday","BNSLY","11:39:59","11:40:00","MEADWHL","11:51:36","11:52:00",318
"1292","1Y25","Saturday","MEADWHL","11:54:20","11:56:00","SHEFFLD","12:00:33","12:00:00",318
"1293","1Y33","Wednesday","LEEDS","13:06:14","13:05:00","WKFLDKG","13:21:04","13:22:00",319
"1294","1Y33","Wednesday","WKFLDKG","13:23:14","13:24:00","BNSLY","13:35:42","13:36:00",319
"1295","1Y33","Wednesday","BNSLY","13:40:31","13:40:00","MEADWHL","13:53:42","13:52:00",319
"1296","1Y33","Wednesday","MEADWHL","13:56:01","13:56:00","SHEFFLD","14:01:57","14:00:00",319
"1297","1Y37","Wednesday","LEEDS","14:05:10","14:05:00","WKFLDKG","14:21:56","14:22:00",320
"1298","1Y37","Wednesday","WKFLDKG","14:23:39","14:24:00","BNSLY","14:36:47","14:36:00",320
"1299","1Y37","Wednesday","BNSLY","14:40:16","14:40:00","MEADWHL","14:52:38","14:52:00",320
"1300","1Y37","Wednesday","MEADWHL","14:55:14","14:56:00","SHEFFLD","15:00:49","15:00:00",320
"1301","1Y21","Monday","LEEDS","10:05:29","10:05:00","WKFLDKG","10:20:59","10:22:00",321
"1302","1Y21","Monday","WKFLDKG","10:23:14","10:24:00","BNSLY","10:35:43","10:36:00",321
"1303","1Y21","Monday","BNSLY","10:41:10","10:40:00","MEADWHL","10:53:17","10:52:00",321
"1304","1Y21","Monday","MEADWHL","10:57:12","10:56:00","SHEFFLD","11:01:39","11:00:00",321
"1305","1Y13","Thursday","LEEDS","08:04:50","08:05:00","WKFLDKG","08:21:11","08:22:00",322
"1306","1Y13","Thursday","WKFLDKG","08:23:19","08:24:00","BNSLY","08:36:14","08:36:00",322
"1307","1Y13","Thursday","BNSLY","08:40:16","08:40:00","MEADWHL","08:52:21","08:52:00",322
"1308","1Y13","Thursday","MEADWHL","08:54:37","08:56:00","SHEFFLD","08:58:52","09:00:00",322
"1309","1Y41","Saturday","LEEDS","15:05:18","15:05:00","WKFLDKG","15:20:48","15:22:00",323
"1310","1Y41","Saturday","WKFLDKG","15:23:15","15:24:00","BNSLY","15:35:35","15:36:00",323
"1311","1Y41","Saturday","BNSLY","15:40:17","15:40:00","MEADWHL","15:52:21","15:52:00",323
"1312","1Y41","Saturday","MEADWHL","15:54:53","15:56:00","SHEFFLD","15:58:42","16:00:00",323
"1313","1Y37","Wednesday","LEEDS","14:05:32","14:05:00","WKFLDKG","14:21:50","14:22:00",324
"1314","1Y37","Wednesday","WKFLDKG","14:24:39","14:24:00","BNSLY","14:40:14","14:36:00",324
"1315","1Y37","Wednesday","BNSLY","14:44:28","14:40:00","MEADWHL","14:57:22","14:52:00",324
"1316","1Y37","Wednesday","MEADWHL","15:00:48","14:56:00","SHEFFLD","15:05:37","15:00:00",324
"1317","1Y21","Monday","LEEDS","10:05:13","10:05:00","WKFLDKG","10:21:26","10:22:00",325
"1318","1Y21","Monday","WKFLDKG","10:23:16","10:24:00","BNSLY","10:36:02","10:36:00",325
"1319","1Y21","Monday","BNSLY","10:40:21","10:40:00","MEADWHL","10:52:17","10:52:00",325
"1320","1Y21","Monday","MEADWHL","10:55:54","10:56:00","SHEFFLD","11:04:34","11:00:00",325
"1321","1Y13","Wednesday","LEEDS","08:04:39","08:05:00","WKFLDKG","08:20:13","08:22:00",326
"1322","1Y13","Wednesday","WKFLDKG","08:23:25","08:24:00","BNSLY","08:36:24","08:36:00",326
"1323","1Y13","Wednesday","BNSLY","08:40:24","08:40:00","MEADWHL","08:53:06","08:52:00",326
"1324","1Y13","Wednesday","MEADWHL","08:55:14","08:56:00","SHEFFLD","08:59:41","09:00:00",326
"1325","1Y57","Tuesday","LEEDS","19:05:29","19:05:00","WKFLDKG","20:11:17","19:22:00",327
"1326","1Y57","Tuesday","WKFLDKG","20:13:00","19:24:00","BNSLY","20:31:35","19:36:00",327
"1327","1Y57","Tuesday","BNSLY","20:34:01","19:40:00","MEADWHL","20:50:58","19:52:00",327
"1328","1Y57","Tuesday","MEADWHL","20:53:21","19:56:00","SHEFFLD","20:57:08","20:00:00",327
"1329","1Y45","Tuesday","LEEDS","16:05:29","16:05:00","WKFLDKG","16:21:12","16:22:00",328
"1330","1Y45","Tuesday","WKFLDKG","16:23:22","16:24:00","BNSLY","16:36:04","16:36:00",328
"1331","1Y45","Tuesday","BNSLY","16:40:21","16:40:00","MEADWHL","16:52:40","16:52:00",328
"1332","1Y45","Tuesday","MEADWHL","16:55:30","16:56:00","SHEFFLD","17:00:05","17:00:00",328
"1333","1Y17","Monday","LEEDS","09:05:12","09:05:00","WKFLDKG","09:27:14","09:22:00",329
"1334","1Y17","Monday","WKFLDKG","09:29:01","09:24:00","BNSLY","09:42:14","09:36:00",329
"1335","1Y17","Monday","BNSLY","09:44:53","09:40:00","MEADWHL","09:57:51","09:52:00",329
"1336","1Y17","Monday","MEADWHL","10:01:10","09:56:00","SHEFFLD","10:05:38","10:00:00",329
"1337","1Y49","Saturday","LEEDS","17:05:46","17:05:00","NORMNTN","17:17:00","17:16:00",330
"1338","1Y49","Saturday","NORMNTN","17:19:22","17:19:00","WKFLDKG","17:22:23","17:22:00",330
"1339","1Y49","Saturday","WKFLDKG","17:26:18","17:24:00","BNSLY","17:40:22","17:36:00",330
"1340","1Y49","Saturday","BNSLY","17:42:37","17:40:00","MEADWHL","17:54:20","17:52:00",330
"1341","1Y49","Saturday","MEADWHL","17:56:39","17:56:00","SHEFFLD","18:00:50","18:00:00",330
"1342","1Y53","Thursday","LEEDS","18:05:21","18:05:00","WKFLDKG","18:20:34","18:22:00",331
"1343","1Y53","Thursday","WKFLDKG","18:23:08","18:24:00","BNSLY","18:36:10","18:36:00",331
"1344","1Y53","Thursday","BNSLY","18:40:10","18:40:00","MEADWHL","18:53:04","18:52:00",331
"1345","1Y53","Thursday","MEADWHL","18:56:45","18:56:00","SHEFFLD","19:04:05","19:00:00",331
"1346","1Y57","Friday","LEEDS","19:05:20","19:05:00","WKFLDKG","19:20:53","19:22:00",332
"1347","1Y57","Friday","WKFLDKG","19:24:21","19:24:00","BNSLY","19:36:45","19:36:00",332
"1348","1Y57","Friday","BNSLY","19:41:23","19:40:00","MEADWHL","19:53:24","19:52:00",332
"1349","1Y57","Friday","MEADWHL","19:59:48","19:56:00","SHEFFLD","20:08:34","20:00:00",332
"1350","1Y53","Thursday","LEEDS","18:05:44","18:05:00","WKFLDKG","18:25:13","18:22:00",333
"1351","1Y53","Thursday","WKFLDKG","18:27:19","18:24:00","BNSLY","18:40:13","18:36:00",333
"1352","1Y53","Thursday","BNSLY","18:42:49","18:40:00","MEADWHL","18:55:18","18:52:00",333
"1353","1Y53","Thursday","MEADWHL","18:59:47","18:56:00","SHEFFLD","19:08:15","19:00:00",333
"1354","1Y17","Friday","LEEDS","09:05:11","09:05:00","WKFLDKG","09:23:34","09:22:00",334
"1355","1Y17","Friday","WKFLDKG","09:25:25","09:24:00","BNSLY","09:37:36","09:36:00",334
"1356","1Y17","Friday","BNSLY","09:40:14","09:40:00","MEADWHL","09:52:04","09:52:00",334
"1357","1Y17","Friday","MEADWHL","09:54:49","09:56:00","SHEFFLD","10:02:57","10:00:00",334
"1358","1Y09","Monday","LEEDS","07:05:22","07:05:00","WKFLDKG","07:22:20","07:22:00",335
"1359","1Y09","Monday","WKFLDKG","07:25:11","07:24:00","BNSLY","07:37:36","07:36:00",335
"1360","1Y09","Monday","BNSLY","07:42:08","07:40:00","MEADWHL","07:54:09","07:52:00",335
"1361","1Y09","Monday","MEADWHL","07:59:27","07:56:00","SHEFFLD","08:04:15","08:00:00",335
"1362","1Y53","Friday","LEEDS","18:07:22","18:05:00","WKFLDKG","18:27:43","18:22:00",336
"1363","1Y53","Friday","WKFLDKG","18:29:36","18:24:00","BNSLY","18:42:15","18:36:00",336
"1364","1Y53","Friday","BNSLY","18:45:30","18:40:00","MEADWHL","18:57:33","18:52:00",336
"1365","1Y53","Friday","MEADWHL","18:59:56","18:56:00","SHEFFLD","19:05:26","19:00:00",336
"1366","1Y53","Monday","LEEDS","18:05:41","18:05:00","WKFLDKG","18:24:32","18:22:00",337
"1367","1Y53","Monday","WKFLDKG","18:26:31","18:24:00","BNSLY","18:39:02","18:36:00",337
"1368","1Y53","Monday","BNSLY","18:41:36","18:40:00","MEADWHL","18:57:47","18:52:00",337
"1369","1Y53","Monday","MEADWHL","19:00:34","18:56:00","SHEFFLD","19:12:40","19:00:00",337
"1370","1Y25","Saturday","LEEDS","11:05:30","11:05:00","WKFLDKG","11:25:44","11:22:00",338
"1371","1Y25","Saturday","WKFLDKG","11:27:37","11:24:00","BNSLY","11:40:27","11:36:00",338
"1372","1Y25","Saturday","BNSLY","11:43:27","11:40:00","MEADWHL","11:56:04","11:52:00",338
"1373","1Y25","Saturday","MEADWHL","11:58:38","11:56:00","SHEFFLD","13:00:51","12:00:00",338
"1374","1Y17","Thursday","LEEDS","09:05:23","09:05:00","WKFLDKG","09:20:49","09:22:00",339
"1375","1Y17","Thursday","WKFLDKG","09:23:18","09:24:00","BNSLY","09:36:15","09:36:00",339
"1376","1Y17","Thursday","BNSLY","09:40:06","09:40:00","MEADWHL","09:52:30","09:52:00",339
"1377","1Y17","Thursday","MEADWHL","09:56:33","09:56:00","SHEFFLD","10:01:04","10:00:00",339
"1378","1Y13","Tuesday","LEEDS","08:07:42","08:05:00","WKFLDKG","08:23:45","08:22:00",340
"1379","1Y13","Tuesday","WKFLDKG","08:25:29","08:24:00","BNSLY","08:39:05","08:36:00",340
"1380","1Y13","Tuesday","BNSLY","08:41:42","08:40:00","MEADWHL","08:54:19","08:52:00",340
"1381","1Y13","Tuesday","MEADWHL","08:57:02","08:56:00","SHEFFLD","09:03:48","09:00:00",340
"1382","1Y53","Saturday","LEEDS","18:09:53","18:05:00","WKFLDKG","18:34:12","18:22:00",341
"1383","1Y53","Saturday","WKFLDKG","18:35:58","18:24:00","BNSLY","18:49:27","18:36:00",341
"1384","1Y53","Saturday","BNSLY","18:51:48","18:40:00","MEADWHL","19:03:56","18:52:00",341
"1385","1Y53","Saturday","MEADWHL","19:06:34","18:56:00","SHEFFLD","19:11:49","19:00:00",341
"1386","1Y45","Friday","LEEDS","16:05:29","16:05:00","WKFLDKG","16:23:21","16:22:00",342
"1387","1Y45","Friday","WKFLDKG","16:25:20","16:24:00","BNSLY","16:38:04","16:36:00",342
"1388","1Y45","Friday","BNSLY","16:40:38","16:40:00","MEADWHL","16:53:16","16:52:00",342
"1389","1Y45","Friday","MEADWHL","16:56:35","16:56:00","SHEFFLD","17:03:00","17:00:00",342
"1390","1Y33","Wednesday","LEEDS","13:06:23","13:05:00","WKFLDKG","13:22:00","13:22:00",343
"1391","1Y33","Wednesday","WKFLDKG","13:23:53","13:24:00","BNSLY","13:37:00","13:36:00",343
"1392","1Y33","Wednesday","BNSLY","13:40:20","13:40:00","MEADWHL","13:52:50","13:52:00",343
"1393","1Y33","Wednesday","MEADWHL","14:00:53","13:56:00","SHEFFLD","14:06:09","14:00:00",343
"1394","1Y13","Thursday","LEEDS","08:05:06","08:05:00","WKFLDKG","08:19:57","08:22:00",344
"1395","1Y13","Thursday","WKFLDKG","08:23:20","08:24:00","BNSLY","08:35:41","08:36:00",344
"1396","1Y13","Thursday","BNSLY","08:40:04","08:40:00","MEADWHL","08:52:28","08:52:00",344
"1397","1Y13","Thursday","MEADWHL","08:54:48","08:56:00","SHEFFLD","08:59:50","09:00:00",344
"1398","1Y09","Saturday","LEEDS","07:05:25","07:05:00","WKFLDKG","07:23:19","07:22:00",345
"1399","1Y09","Saturday","WKFLDKG","07:25:19","07:24:00","BNSLY","07:38:19","07:36:00",345
"1400","1Y09","Saturday","BNSLY","07:42:09","07:40:00","MEADWHL","07:54:02","07:52:00",345
"1401","1Y09","Saturday","MEADWHL","07:57:10","07:56:00","SHEFFLD","08:01:24","08:00:00",345
"1402","1Y09","Monday","LEEDS","07:05:23","07:05:00","WKFLDKG","07:23:13","07:22:00",346
"1403","1Y09","Monday","WKFLDKG","07:25:25","07:24:00","BNSLY","07:38:55","07:36:00",346
"1404","1Y09","Monday","BNSLY","07:42:22","07:40:00","MEADWHL","07:54:55","07:52:00",346
"1405","1Y09","Monday","MEADWHL","07:57:56","07:56:00","SHEFFLD","08:03:04","08:00:00",346
"1406","1Y37","Monday","LEEDS","14:05:31","14:05:00","WKFLDKG","14:20:47","14:22:00",347
"1407","1Y37","Monday","WKFLDKG","14:23:24","14:24:00","BNSLY","14:35:59","14:36:00",347
"1408","1Y37","Monday","BNSLY","14:40:41","14:40:00","MEADWHL","14:53:01","14:52:00",347
"1409","1Y37","Monday","MEADWHL","14:55:55","14:56:00","SHEFFLD","15:01:13","15:00:00",347
"1410","1Y41","Friday","LEEDS","15:05:23","15:05:00","WKFLDKG","15:21:56","15:22:00",348
"1411","1Y41","Friday","WKFLDKG","15:23:47","15:24:00","BNSLY","15:36:51","15:36:00",348
"1412","1Y41","Friday","BNSLY","15:40:20","15:40:00","MEADWHL","15:52:49","15:52:00",348
"1413","1Y41","Friday","MEADWHL","15:55:18","15:56:00","SHEFFLD","16:00:04","16:00:00",348
"1414","1Y57","Monday","LEEDS","19:05:16","19:05:00","WKFLDKG","19:22:15","19:22:00",349
"1415","1Y57","Monday","WKFLDKG","19:24:33","19:24:00","BNSLY","19:38:24","19:36:00",349
"1416","1Y57","Monday","BNSLY","19:41:09","19:40:00","MEADWHL","19:53:44","19:52:00",349
"1417","1Y57","Monday","MEADWHL","19:56:14","19:56:00","SHEFFLD","20:03:03","20:00:00",349
"1418","1Y05","Thursday","LEEDS","06:05:11","06:05:00","WKFLDKG","06:22:10","06:22:00",350
"1419","1Y05","Thursday","WKFLDKG","06:23:51","06:24:00","BNSLY","06:36:53","06:36:00",350
"1420","1Y05","Thursday","BNSLY","06:39:21","06:40:00","MEADWHL","06:52:31","06:52:00",350
"1421","1Y05","Thursday","MEADWHL","06:54:41","06:56:00","SHEFFLD","06:59:05","07:00:00",350
"1422","1Y17","Saturday","LEEDS","09:05:22","09:05:00","WKFLDKG","09:20:19","09:22:00",351
"1423","1Y17","Saturday","WKFLDKG","09:23:36","09:24:00","BNSLY","09:36:25","09:36:00",351
"1424","1Y17","Saturday","BNSLY","09:44:28","09:40:00","MEADWHL","10:04:04","09:52:00",351
"1425","1Y17","Saturday","MEADWHL","10:06:37","09:56:00","SHEFFLD","10:11:10","10:00:00",351
"1426","1Y13","Friday","LEEDS","08:06:53","08:05:00","WKFLDKG","08:25:23","08:22:00",352
"1427","1Y13","Friday","WKFLDKG","08:27:11","08:24:00","BNSLY","08:40:11","08:36:00",352
"1428","1Y13","Friday","BNSLY","08:42:41","08:40:00","MEADWHL","08:55:59","08:52:00",352
"1429","1Y13","Friday","MEADWHL","08:58:21","08:56:00","SHEFFLD","09:02:47","09:00:00",352
"1430","1Y57","Sunday","LEEDS","19:12:10","19:05:00","WKFLDKG","19:27:40","19:22:00",353
"1431","1Y57","Sunday","WKFLDKG","19:29:26","19:24:00","BNSLY","19:43:12","19:36:00",353
"1432","1Y57","Sunday","BNSLY","19:45:38","19:40:00","MEADWHL","19:57:56","19:52:00",353
"1433","1Y57","Sunday","MEADWHL","20:00:12","19:56:00","SHEFFLD","20:04:13","20:00:00",353
"1434","1Y29","Saturday","LEEDS","12:05:26","12:05:00","WKFLDKG","12:22:37","12:22:00",354
"1435","1Y29","Saturday","WKFLDKG","12:24:30","12:24:00","BNSLY","12:37:50","12:36:00",354
"1436","1Y29","Saturday","BNSLY","12:41:45","12:40:00","MEADWHL","12:56:22","12:52:00",354
"1437","1Y29","Saturday","MEADWHL","13:01:18","12:56:00","SHEFFLD","13:06:54","13:00:00",354
"1438","1Y17","Wednesday","LEEDS","09:05:19","09:05:00","WKFLDKG","09:22:24","09:22:00",355
"1439","1Y17","Wednesday","WKFLDKG","09:24:19","09:24:00","BNSLY","09:37:19","09:36:00",355
"1440","1Y17","Wednesday","BNSLY","09:40:23","09:40:00","MEADWHL","09:52:48","09:52:00",355
"1441","1Y17","Wednesday","MEADWHL","09:55:00","09:56:00","SHEFFLD","09:59:30","10:00:00",355
"1442","1Y33","Tuesday","LEEDS","13:06:13","13:05:00","WKFLDKG","13:21:43","13:22:00",356
"1443","1Y33","Tuesday","WKFLDKG","13:23:21","13:24:00","BNSLY","13:36:31","13:36:00",356
"1444","1Y33","Tuesday","BNSLY","13:40:09","13:40:00","MEADWHL","13:52:55","13:52:00",356
"1445","1Y33","Tuesday","MEADWHL","13:55:00","13:56:00","SHEFFLD","14:00:00","14:00:00",356
"1446","1Y09","Saturday","LEEDS","07:05:37","07:05:00","WKFLDKG","07:23:04","07:22:00",357
"1447","1Y09","Saturday","WKFLDKG","07:24:42","07:24:00","BNSLY","07:37:20","07:36:00",357
"1448","1Y09","Saturday","BNSLY","07:42:15","07:40:00","MEADWHL","07:54:55","07:52:00",357
"1449","1Y09","Saturday","MEADWHL","07:57:26","07:56:00","SHEFFLD","08:03:05","08:00:00",357
"1450","1Y33","Saturday","LEEDS","13:05:36","13:05:00","WKFLDKG","13:23:09","13:22:00",358
"1451","1Y33","Saturday","WKFLDKG","13:25:40","13:24:00","BNSLY","13:38:51","13:36:00",358
"1452","1Y33","Saturday","BNSLY","13:41:24","13:40:00","MEADWHL","13:54:05","13:52:00",358
"1453","1Y33","Saturday","MEADWHL","13:56:47","13:56:00","SHEFFLD","14:02:02","14:00:00",358
"1454","1Y09","Wednesday","LEEDS","07:06:52","07:05:00","WKFLDKG","07:24:10","07:22:00",359
"1455","1Y09","Wednesday","WKFLDKG","07:26:16","07:24:00","BNSLY","07:39:23","07:36:00",359
"1456","1Y09","Wednesday","BNSLY","07:42:52","07:40:00","MEADWHL","07:55:57","07:52:00",359
"1457","1Y09","Wednesday","MEADWHL","07:58:21","07:56:00","SHEFFLD","08:02:45","08:00:00",359
"1458","1Y13","Friday","LEEDS","08:04:16","08:05:00","WKFLDKG","08:22:08","08:22:00",360
"1459","1Y13","Friday","WKFLDKG","08:23:43","08:24:00","BNSLY","08:36:43","08:36:00",360
"1460","1Y13","Friday","BNSLY","08:40:16","08:40:00","MEADWHL","08:52:40","08:52:00",360
"1461","1Y13","Friday","MEADWHL","08:54:57","08:56:00","SHEFFLD","09:00:46","09:00:00",360
"1462","1Y57","Monday","LEEDS","19:05:14","19:05:00","WKFLDKG","19:20:10","19:22:00",361
"1463","1Y57","Monday","WKFLDKG","19:24:22","19:24:00","BNSLY","19:36:02","19:36:00",361
"1464","1Y57","Monday","BNSLY","19:41:21","19:40:00","MEADWHL","19:52:45","19:52:00",361
"1465","1Y57","Monday","MEADWHL","19:58:35","19:56:00","SHEFFLD","20:04:39","20:00:00",361
"1466","1Y49","Sunday","LEEDS","17:07:07","17:05:00","WKFLDKG","17:21:23","17:22:00",362
"1467","1Y49","Sunday","WKFLDKG","17:23:29","17:24:00","BNSLY","17:36:21","17:36:00",362
"1468","1Y49","Sunday","BNSLY","17:41:15","17:40:00","MEADWHL","17:52:59","17:52:00",362
"1469","1Y49","Sunday","MEADWHL","18:00:16","17:56:00","SHEFFLD","18:06:30","18:00:00",362
"1470","1Y21","Sunday","LEEDS","10:02:50","10:05:00","WKFLDKG","10:19:06","10:22:00",363
"1471","1Y21","Sunday","WKFLDKG","10:21:31","10:24:00","BNSLY","10:34:01","10:36:00",363
"1472","1Y21","Sunday","BNSLY","10:38:10","10:40:00","MEADWHL","10:50:36","10:52:00",363
"1473","1Y21","Sunday","MEADWHL","10:53:18","10:56:00","SHEFFLD","10:57:51","11:00:00",363
"1474","1Y17","Saturday","LEEDS","09:05:13","09:05:00","WKFLDKG","09:22:40","09:22:00",364
"1475","1Y17","Saturday","WKFLDKG","09:24:20","09:24:00","BNSLY","09:37:40","09:36:00",364
"1476","1Y17","Saturday","BNSLY","09:40:24","09:40:00","MEADWHL","09:53:21","09:52:00",364
"1477","1Y17","Saturday","MEADWHL","09:55:37","09:56:00","SHEFFLD","10:00:21","10:00:00",364
"1478","1Y21","Wednesday","LEEDS","10:05:25","10:05:00","WKFLDKG","10:22:21","10:22:00",365
"1479","1Y21","Wednesday","WKFLDKG","10:24:21","10:24:00","BNSLY","10:36:49","10:36:00",365
"1480","1Y21","Wednesday","BNSLY","10:40:15","10:40:00","MEADWHL","10:51:48","10:52:00",365
"1481","1Y21","Wednesday","MEADWHL","10:59:22","10:56:00","SHEFFLD","11:14:01","11:00:00",365
"1482","1Y13","Monday","LEEDS","08:10:49","08:05:00","WKFLDKG","08:29:16","08:22:00",366
"1483","1Y13","Monday","WKFLDKG","08:31:02","08:24:00","BNSLY","08:43:50","08:36:00",366
"1484","1Y13","Monday","BNSLY","08:46:07","08:40:00","MEADWHL","08:58:19","08:52:00",366
"1485","1Y13","Monday","MEADWHL","09:00:26","08:56:00","SHEFFLD","09:04:30","09:00:00",366
"1486","1Y25","Wednesday","LEEDS","11:05:25","11:05:00","WKFLDKG","11:21:50","11:22:00",367
"1487","1Y25","Wednesday","WKFLDKG","11:23:54","11:24:00","BNSLY","11:37:19","11:36:00",367
"1488","1Y25","Wednesday","BNSLY","11:40:23","11:40:00","MEADWHL","11:55:23","11:52:00",367
"1489","1Y25","Wednesday","MEADWHL","11:58:58","11:56:00","SHEFFLD","12:03:41","12:00:00",367
"1490","1Y29","Thursday","LEEDS","12:05:19","12:05:00","WKFLDKG","12:20:31","12:22:00",368
"1491","1Y29","Thursday","WKFLDKG","12:23:22","12:24:00","MEADWHL","12:52:43","12:52:00",368
"1492","1Y29","Thursday","MEADWHL","12:55:45","12:56:00","SHEFFLD","13:00:47","13:00:00",368
"1493","1Y17","Monday","LEEDS","09:05:12","09:05:00","WKFLDKG","09:21:44","09:22:00",369
"1494","1Y17","Monday","WKFLDKG","09:24:08","09:24:00","BNSLY","09:37:06","09:36:00",369
"1495","1Y17","Monday","BNSLY","09:40:32","09:40:00","MEADWHL","09:53:15","09:52:00",369
"1496","1Y17","Monday","MEADWHL","09:58:27","09:56:00","SHEFFLD","10:03:12","10:00:00",369
"1497","1Y29","Saturday","LEEDS","12:05:14","12:05:00","WKFLDKG","12:21:30","12:22:00",370
"1498","1Y29","Saturday","WKFLDKG","12:23:27","12:24:00","BNSLY","12:36:06","12:36:00",370
"1499","1Y29","Saturday","BNSLY","12:40:14","12:40:00","MEADWHL","12:52:13","12:52:00",370
"1500","1Y29","Saturday","MEADWHL","12:55:07","12:56:00","SHEFFLD","12:59:18","13:00:00",370
"1501","1Y49","Tuesday","LEEDS","17:05:26","17:05:00","NORMNTN","17:16:37","17:16:00",371
"1502","1Y49","Tuesday","NORMNTN","17:19:20","17:19:00","WKFLDKG","17:22:51","17:22:00",371
"1503","1Y49","Tuesday","WKFLDKG","17:24:42","17:24:00","BNSLY","17:39:05","17:36:00",371
"1504","1Y49","Tuesday","BNSLY","17:41:57","17:40:00","MEADWHL","18:00:08","17:52:00",371
"1505","1Y49","Tuesday","MEADWHL","18:02:42","17:56:00","SHEFFLD","18:08:13","18:00:00",371
"1506","1Y45","Tuesday","LEEDS","16:09:38","16:05:00","WKFLDKG","16:25:28","16:22:00",372
"1507","1Y45","Tuesday","WKFLDKG","16:27:18","16:24:00","BNSLY","16:40:02","16:36:00",372
"1508","1Y45","Tuesday","BNSLY","16:42:11","16:40:00","MEADWHL","16:54:54","16:52:00",372
"1509","1Y45","Tuesday","MEADWHL","16:57:31","16:56:00","SHEFFLD","17:02:37","17:00:00",372
"1510","1Y05","Friday","LEEDS","06:05:19","06:05:00","WKFLDKG","06:23:03","06:22:00",373
"1511","1Y05","Friday","WKFLDKG","06:24:35","06:24:00","BNSLY","06:37:21","06:36:00",373
"1512","1Y05","Friday","BNSLY","06:39:24","06:40:00","MEADWHL","06:51:59","06:52:00",373
"1513","1Y05","Friday","MEADWHL","06:53:57","06:56:00","SHEFFLD","06:58:20","07:00:00",373
"1514","1Y49","Tuesday","LEEDS","17:05:23","17:05:00","NORMNTN","17:16:59","17:16:00",374
"1515","1Y49","Tuesday","NORMNTN","17:19:29","17:19:00","WKFLDKG","17:24:16","17:22:00",374
